"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed","Depends on","Number of Comments","Opened","Priority","OS","Hardware","Votes"
471586,"Platform","Resources","platform-resources-inbox","NEW"," ---","Project content type associations are incorrectly cached when a project is renamed","2015-07-01 09:31:17",,1,"2015-07-01 09:31:17","P3","All","PC",0
468500,"Platform","Resources","platform-resources-inbox","NEW"," ---","Large amount of files kills CPU / Java VM","2015-05-29 04:48:50",,2,"2015-05-27 12:14:53","P3","Windows 7","PC",0
322821,"Platform","Resources","platform-resources-inbox","NEW"," ---","Error importing a read-only project on Windows when linked resource exists as a case variant","2015-05-18 07:19:19","177148, 338010",11,"2010-08-16 13:11:48","P3","Windows XP","PC",0
397353,"Platform","Resources","platform-resources-inbox","NEW"," ---","org.eclipse.core.tests.resources.ResourceAttributeTest.testRefreshExecutableOnFolder fails in recent build","2015-05-18 07:18:34",,3,"2013-01-03 05:16:39","P3","Windows 7","PC",0
359956,"Platform","Resources","serge","NEW"," ---","Creating a file in place of a linked resources, then deleting that linked resource from the .project file leaves the workspace in an inconsistent state.","2015-05-18 07:03:40",,12,"2011-10-05 05:40:52","P3","All","All",0
463931,"Platform","Resources","platform-resources-inbox","NEW"," ---","IResource.getLocation() returns null for linked folders","2015-04-04 19:05:11",,2,"2015-04-04 18:46:34","P3","Linux","PC",0
463855,"Platform","Resources","platform-resources-inbox","NEW"," ---","Having an ""Include Only"" filter applied to ""Files and Folders"" on a project root prevents adding new files anywhere in the project folders","2015-04-02 20:01:13",,1,"2015-04-02 20:01:13","P3","Linux","PC",1
129859,"Platform","Resources","platform-resources-inbox","NEW"," ---","API request: Resource.findExistingResourceVariant()","2015-04-01 10:08:21",,23,"2006-02-28 18:41:05","P5","Windows XP","PC",1
253705,"Platform","Resources","platform-resources-inbox","NEW"," ---","[efs] Support for ""branched"" file systems","2015-04-01 09:50:43",,5,"2008-11-04 09:49:59","P3","All","All",0
187131,"Platform","Resources","platform-resources-inbox","ASSIGNED"," ---","[History] IFolder move without KEEP_HISTORY keeps history","2015-04-01 09:50:36",,10,"2007-05-15 17:21:41","P3","Linux","PC",1
295063,"Platform","Resources","platform-resources-inbox","ASSIGNED"," ---","[Filters] The filter overlay doesn't show up when a filter is set up","2015-04-01 09:50:33",298100,9,"2009-11-13 07:36:39","P3","Windows XP","PC",0
209177,"Platform","Resources","platform-resources-inbox","REOPENED"," ---","[Linked Resources] Need a way to determine location of a deleted linked resource","2015-04-01 09:50:30",,8,"2007-11-08 08:02:54","P4","Windows XP","PC",0
250311,"Platform","Resources","platform-resources-inbox","NEW"," ---","Surface resource notification lock","2015-04-01 09:50:28",249951,3,"2008-10-09 12:06:49","P3","Windows XP","PC",0
227984,"Platform","Resources","platform-resources-inbox","NEW"," ---","Duplicated strings in memory from CVS folders","2015-04-01 09:50:26",,5,"2008-04-21 06:54:36","P3","Windows XP","PC",0
188874,"Platform","Resources","platform-resources-inbox","NEW"," ---","Import from FileSystem damages the files' chflags flags","2015-04-01 09:50:13",,18,"2007-05-24 06:49:57","P3","Mac OS X - Carbon (unsup.)","Macintosh",3
298100,"Platform","Resources","platform-resources-inbox","NEW"," ---","[Filters] Resource Filters could use Markers to keep filter descriptions","2015-04-01 09:50:10",,6,"2009-12-17 12:26:43","P3","Windows XP","PC",0
246565,"Platform","Resources","platform-resources-inbox","ASSIGNED"," ---","Need a way to open a project without refreshing","2015-04-01 09:50:00",,20,"2008-09-08 07:41:28","P3","Windows XP","PC",2
245015,"Platform","Resources","platform-resources-inbox","NEW"," ---","deleting markers does not free the memory taken by them","2015-04-01 09:49:47",,5,"2008-08-23 02:48:34","P3","Windows XP","PC",0
208754,"Platform","Resources","platform-resources-inbox","NEW"," ---","[History] ""Maximum entries per file"" for the history  is not respected","2015-04-01 09:49:46",,2,"2007-11-05 07:56:48","P3","All","All",0
205816,"Platform","Resources","platform-resources-inbox","NEW"," ---","File.setContents does not report progress","2015-04-01 09:49:39",,4,"2007-10-09 10:22:57","P3","Windows XP","PC",0
203078,"Platform","Resources","platform-resources-inbox","ASSIGNED"," ---","Regression tests for Bug 32076 and 26294 fail","2015-04-01 09:49:37",,6,"2007-09-12 10:37:54","P3","Linux","PC",0
408785,"Platform","Resources","platform-resources-inbox","NEW"," ---","Allow builder arguments for clean builds in InternalBuilder implementations","2015-03-25 11:25:45",,4,"2013-05-23 04:10:46","P3","All","All",0
208982,"Platform","Resources","platform-resources-inbox","REOPENED"," ---","IResource.isReadOnly() is deprecated but  IFile.isReadOnly() isn't","2015-03-12 22:14:51",,18,"2007-11-07 03:58:04","P3","Windows XP","PC",0
453404,"Platform","Resources","platform-resources-inbox","NEW"," ---","Heap memory problem while adding error markers","2015-02-12 07:35:48",,9,"2014-11-27 07:07:29","P3","Windows 7","PC",2
296811,"Platform","Resources","platform-resources-inbox","NEW"," ---","5 test failures in IContentTypeManagerTest","2015-01-13 06:03:31",,14,"2009-12-03 09:43:35","P3","All","All",0
413103,"Platform","Resources","platform-resources-inbox","NEW"," ---","org.eclipse.core.tests.resources with JDK8","2015-01-12 18:03:11",,3,"2013-07-16 14:27:31","P3","Solaris","Other",0
245248,"Platform","Resources","platform-resources-inbox","NEW"," ---","Symlinks can overload eclipse during 'refreshing workspace'","2014-09-24 05:48:36",,3,"2008-08-26 10:01:28","P3","Linux-GTK","Other",1
303019,"Platform","Resources","platform-resources-inbox","NEW"," ---","EFS.getStore(uri).fetchInfo() does not work for some SMB mounted URIs","2014-09-15 10:55:06",,6,"2010-02-16 20:15:34","P3","Windows 7","PC",0
331744,"Platform","Resources","platform-resources-inbox","NEW"," ---","Broken link in file system leads to project out of sync message","2014-09-12 07:36:02",,2,"2010-12-03 03:20:07","P3","Linux","PC",2
443469,"Platform","Resources","platform-resources-inbox","NEW"," ---","Using the Extend ... PARENT_LOC variable dialog to create a Linked Resource Folder creates an invalid link","2014-09-07 15:15:15",,3,"2014-09-07 15:10:49","P3","Windows 7","PC",0
206637,"Platform","Resources","platform-resources-inbox","NEW"," ---","[Build] builder infrastructure should protect itself from endless interruptions","2014-08-15 04:09:59",,2,"2007-10-17 11:35:12","P3","Windows XP","PC",1
403878,"Platform","Resources","platform-resources-inbox","NEW"," ---","Symlink cycles lead Project Import Wizard into infinite cycle","2014-08-01 11:40:08",,2,"2013-03-20 07:45:14","P3","Windows 7","PC",0
439463,"Platform","Resources","platform-resources-inbox","NEW"," ---","Project location under workspace inconsistent behavior","2014-07-11 18:02:17",,1,"2014-07-11 18:02:17","P3","Windows 7","PC",0
342931,"Platform","Resources","platform-resources-inbox","NEW"," ---","Windows 7 Libraries trigger rebuilds","2014-06-20 09:30:30",,5,"2011-04-15 04:33:04","P3","Windows 7","PC",2
437576,"Platform","Resources","platform-resources-inbox","NEW"," ---","Project deletion from workspace takes very long time for big projects","2014-06-17 04:38:14",,1,"2014-06-17 04:37:36","P3","Linux","PC",0
435193,"Platform","Resources","platform-resources-inbox","NEW"," ---","Deleting a junction deletes all files in the target","2014-05-22 00:10:44",,2,"2014-05-19 08:03:19","P3","Windows 7","PC",0
251370,"Platform","Resources","platform-resources-inbox","NEW"," ---","Concurrent Modification Exception in AliasManager.updateAliases due to refresh","2014-05-14 11:10:44",245412,27,"2008-10-20 06:46:35","P3","Linux-GTK","PC",0
434585,"Platform","Resources","platform-resources-inbox","NEW"," ---","BuildCommand#setArguments(Map<String, String>) does not fulfill API null contract","2014-05-12 10:18:18",,2,"2014-05-11 03:54:17","P3","All","All",0
381832,"Platform","Resources","platform-resources-inbox","ASSIGNED"," ---","Concurrent workspace save operations","2014-04-29 05:34:02",381724,4,"2012-06-06 05:20:48","P3","All","All",0
431804,"Platform","Resources","platform-resources-inbox","NEW"," ---","Recurring, periodic error after project deleted","2014-04-02 09:09:16",,1,"2014-04-02 09:08:51","P3","Linux","PC",0
431562,"Platform","Resources","platform-resources-inbox","NEW"," ---","Project identifier","2014-03-31 09:40:25",,1,"2014-03-29 08:32:29","P3","Mac OS X","Macintosh",0
427981,"Platform","Resources","platform-resources-inbox","NEW"," ---","Refresh does not refresh capitalization changes in project folder (on Windows)","2014-03-07 13:43:05",,5,"2014-02-12 07:19:41","P3","Windows 8","PC",0
247647,"Platform","Resources","platform-resources-inbox","NEW"," ---","Linked Resources & Nested Projects: Multiple editors for same resources, Multiple local histories, Multiple sets of markers, etc...","2014-02-06 12:53:43",245412,2,"2008-09-17 09:45:51","P3","All","PC",1
149014,"Platform","Resources","platform-resources-inbox","ASSIGNED"," ---","Eclipse takes extremely long time to recover after workspace crash","2013-12-19 08:41:30",,20,"2006-06-28 10:54:42","P4","Linux","PC",1
249951,"Platform","Resources","platform-resources-inbox","NEW"," ---","Holding the WS lock during resource delta notification can lead to deadlock","2013-12-06 10:45:35",,34,"2008-10-07 09:18:41","P3","Windows XP","PC",0
312832,"Platform","Resources","platform-resources-inbox","NEW"," ---","setting custom workspace encoding breaks file names with german umlauts in runtime workspace","2013-11-26 11:19:18",,13,"2010-05-13 15:02:06","P3","Linux","PC",3
421832,"Platform","Resources","platform-resources-inbox","NEW"," ---","IWorkspaceRoot.findFilesForLocationURI does not find files when an include filter is used","2013-11-15 08:23:28",,1,"2013-11-15 08:23:28","P3","Windows 7","PC",0
109166,"Platform","Resources","platform-resources-inbox","ASSIGNED"," ---","Provide a hook to capture copy event","2013-10-18 10:10:47",,25,"2005-09-09 11:33:17","P3","Windows XP","PC",18
160809,"Platform","Resources","platform-resources-inbox","NEW"," ---","Using : in a file via EFS is not allowed on Windows","2013-10-02 09:20:19",,17,"2006-10-13 02:31:09","P3","All","All",0
155991,"Platform","Resources","platform-resources-inbox","NEW"," ---","""invalid resource name"" error on refresh due to file with colon in its name on Windows","2013-10-02 09:15:19","24152, 300669",9,"2006-09-01 11:46:28","P3","Windows All","PC",1
417945,"Platform","Resources","platform-resources-inbox","NEW"," ---","Race Condition in org.eclipse.core.internal.events.BuildManager","2013-09-24 13:45:50",,2,"2013-09-24 12:40:56","P3","Windows Vista","PC",0
417175,"Platform","Resources","platform-resources-inbox","NEW"," ---","Per-resource substitution variables","2013-09-13 07:23:50",,1,"2013-09-13 07:23:50","P3","All","All",0
416825,"Platform","Resources","platform-resources-inbox","NEW"," ---","Retrieving content-types fails for deleted resources in auto-refresh","2013-09-09 06:00:15",,1,"2013-09-09 06:00:15","P3","Windows 7","PC",0
414920,"Platform","Resources","platform-resources-inbox","NEW"," ---","The platform should support importing projects with duplicate names","2013-08-12 18:28:08",,1,"2013-08-12 18:28:08","P3","Mac OS X","PC",0
295084,"Platform","Resources","platform-resources-inbox","NEW"," ---","Eclipse hangs at startup with single small empty window","2013-08-01 04:49:03",,15,"2009-11-13 11:40:20","P3","Linux","Other",1
413525,"Platform","Resources","platform-resources-inbox","NEW"," ---","[Import/Export] When importing projects into workspace preserve junctions (and other types of symlinks probably)","2013-07-25 08:56:32",,5,"2013-07-23 09:44:05","P3","Windows 7","PC",0
413250,"Platform","Resources","platform-resources-inbox","NEW"," ---","Why PlatformURLResourceConnection doesn't support outputstream?","2013-07-22 14:37:55",,2,"2013-07-18 09:44:44","P3","Mac OS X","PC",0
412845,"Platform","Resources","platform-resources-inbox","NEW"," ---","Project cannot be opened as eclipse stores absolute project path in .location files","2013-07-22 13:05:33",,2,"2013-07-12 08:16:04","P3","Windows XP","PC",1
363048,"Platform","Resources","platform-resources-inbox","NEW"," ---","Moving project into its subfolder deletes it when project name is also changed.","2013-07-11 18:26:15",,11,"2011-11-07 09:22:24","P3","Windows 7","PC",6
410883,"Platform","Resources","platform-resources-inbox","NEW"," ---","Eclispe with SMB protocol.","2013-07-02 08:31:55",,6,"2013-06-16 05:37:01","P3","Windows XP","PC",0
410430,"Platform","Resources","platform-resources-inbox","NEW"," ---","Custom contributed resource filters are not distinguishable in the filter overview in project properties","2013-06-26 16:49:06",,3,"2013-06-11 05:30:39","P3","Linux-GTK","PC",0
410803,"Platform","Resources","platform-resources-inbox","NEW"," ---","Show elapsed build time in dialog","2013-06-17 11:03:56",,1,"2013-06-14 07:18:25","P3","All","All",0
409223,"Platform","Resources","platform-resources-inbox","NEW"," ---","Package Explorer should refresh if a new file is added/modified to that directory","2013-05-30 08:51:59",,2,"2013-05-27 18:15:26","P3","Windows 8","PC",0
360000,"Platform","Resources","platform-resources-inbox","NEW"," ---","Symbolic link deleted by accidentally deleting by trying to create a file with the same name","2013-05-24 06:49:36",,5,"2011-10-05 10:59:13","P3","Linux","PC",0
404080,"Platform","Resources","platform-resources-inbox","REOPENED"," ---","[API] Builder Management (add/remove/enable/disable)","2013-03-26 12:43:09",,4,"2013-03-21 16:30:27","P3","Mac OS X","PC",1
298870,"Platform","Resources","platform-resources-inbox","NEW"," ---","[Linked Resources] Can't do SHALLOW move for a folder containing links to non-existing locations","2013-03-05 06:52:48",,8,"2010-01-05 11:08:59","P5","Windows XP","PC",0
299517,"Platform","Resources","platform-resources-inbox","ASSIGNED"," ---","Files require refresh after the links inside folders have been edited","2013-03-05 06:48:43",,5,"2010-01-13 11:37:29","P3","Linux","PC",1
401869,"Platform","Resources","platform-resources-inbox","NEW"," ---","Compare-Resources-View should allow to Compare filtererd Resources","2013-02-27 05:21:28",,1,"2013-02-27 05:21:28","P3","Windows 7","PC",1
400910,"Platform","Resources","platform-resources-inbox","NEW"," ---","IContainer#getFolder(IPath) must specify when it throws IAE","2013-02-15 05:51:23",,1,"2013-02-15 05:51:23","P3","All","All",0
400398,"Platform","Resources","platform-resources-inbox","NEW"," ---","Clean should clean markers when disabling builders","2013-02-12 17:54:20",,6,"2013-02-10 11:15:48","P3","All","All",0
366393,"Platform","Resources","serge","NEW"," ---","Resource.checkAccessible should throw a specialized exception","2013-02-07 14:47:12",,8,"2011-12-12 07:58:13","P3","Windows 7","PC",0
395279,"Platform","Resources","platform-resources-inbox","NEW"," ---","Corrupts disk if workspace drive sleeps while Eclipse is running","2013-01-29 15:07:06",,9,"2012-11-28 08:45:38","P3","Windows 7","PC",0
399410,"Platform","Resources","platform-resources-inbox","NEW"," ---","[Path Variables] Eclipse hangs when new path variable is being defined with invalid path","2013-01-29 12:26:53",,2,"2013-01-29 12:19:18","P3","Windows XP","PC",0
383389,"Platform","Resources","platform-resources-inbox","NEW"," ---","Eclipse exit while Windows Updates pending corrupts disk","2013-01-24 03:43:29",,5,"2012-06-25 00:44:31","P3","Windows 7","PC",1
398573,"Platform","Resources","platform-resources-inbox","NEW"," ---","Update file linked properties filename on network returns invalid name (left 1 ""\"" truncated)","2013-01-19 13:52:57",,1,"2013-01-19 13:52:57","P3","Windows 7","PC",2
397722,"Platform","Resources","platform-resources-inbox","NEW"," ---","Renaming linked files causes invalid duplicate links in another workspace that is sharing the same file","2013-01-09 08:15:21",,1,"2013-01-08 17:32:44","P3","Windows 7","PC",0
396380,"Platform","Resources","platform-resources-inbox","NEW"," ---","Copying parent folder from another project into child folder causes recursive copy","2012-12-12 04:35:11",,1,"2012-12-12 04:35:11","P3","Windows 7","PC",0
307098,"Platform","Resources","platform-resources-inbox","NEW"," ---","[Build] IncrementalProjectBuilder#getDelta should be useful with relaxed scheduling rules","2012-12-04 17:39:51","198591, 307282, 307391",22,"2010-03-25 12:09:02","P3","All","PC",0
395714,"Platform","Resources","platform-resources-inbox","NEW"," ---","[Linked Resources] Linked resources disappears in package explorer after changing the location and refresh","2012-12-04 09:12:12",,1,"2012-12-04 09:12:12","P3","Windows 7","PC",0
389971,"Platform","Resources","platform-resources-inbox","NEW"," ---","Support IResourceDelta.COPIED_FROM on IResourceChangeListener","2012-09-20 03:45:23",,1,"2012-09-20 03:45:23","P3","Windows 7","PC",0
389337,"Platform","Resources","platform-resources-inbox","NEW"," ---","Add tests for error handling code added to fix bug 379193","2012-09-11 16:15:25",,1,"2012-09-11 16:15:25","P3","All","All",0
386339,"Platform","Resources","platform-resources-inbox","NEW"," ---","IMarker.getAttribute(String, default) is broken","2012-07-31 14:02:26",,2,"2012-07-31 12:05:07","P3","Windows XP","PC",0
384252,"Platform","Resources","platform-resources-inbox","NEW"," ---","Error processing changed links in project description file","2012-07-04 07:37:19",,2,"2012-07-04 06:55:12","P3","Linux","PC",0
234814,"Platform","Resources","platform-resources-inbox","ASSIGNED"," ---","Importing Existing Project into the workspace goes on infinitely.","2012-07-03 08:44:24",,4,"2008-05-30 06:56:30","P3","Windows XP","PC",0
381434,"Platform","Resources","platform-resources-inbox","NEW"," ---","Environment variable support in workspace files","2012-06-30 03:57:38",,16,"2012-06-01 16:35:23","P3","Windows 7","PC",0
300989,"Platform","Resources","platform-resources-inbox","NEW"," ---","[api] The ${build_project} Eclipse variable fails for builders other than Ant/ExternalToolBuilder","2012-06-26 16:39:34",,1,"2010-01-27 08:44:44","P3","All","All",1
331469,"Platform","Resources","platform-resources-inbox","NEW"," ---","can't open workspace on shared disk","2012-06-25 05:16:17",,1,"2010-11-30 14:48:36","P3","Mac OS X","Macintosh",0
37032,"Platform","Resources","platform-resources-inbox","ASSIGNED"," ---","[Navigator] Ability to organize projects into logical groups and to nest this grouping capability.","2012-06-21 13:03:25","30687, 37389, 37390",11,"2003-04-28 20:28:57","P3","All","All",6
30440,"Platform","Resources","sptaszkiewicz","ASSIGNED"," ---","Provide an ant task for setting the derived bit.","2012-06-19 15:17:04",,6,"2003-01-28 16:25:27","P5","All","All",5
381606,"Platform","Resources","platform-resources-inbox","NEW"," ---","comparator log shows Eclipse-SourceReferences has changed for aix.ppc","2012-06-07 14:23:47",,3,"2012-06-04 12:32:14","P3","Linux","PC",0
20036,"Platform","Resources","platform-resources-inbox","NEW"," ---","[resources] namespace versioning confused when delete/create is used instead of replace","2012-06-05 10:43:56","21605, 21666",17,"2002-06-12 11:12:28","P3","All","All",2
67606,"Platform","Resources","platform-resources-inbox","NEW"," ---","[encoding] encoding settings are moved only at the end of operation (and never set on copy)","2012-05-22 05:49:57",,17,"2004-06-17 05:59:25","P3","Windows XP","PC",0
377978,"Platform","Resources","platform-resources-inbox","NEW"," ---","The IResourceChangeEvent &  IResourceDelta don't provide enough information to identify univocally the action Refactor > Move a project","2012-05-17 10:48:18",,2,"2012-04-27 18:14:48","P3","All","PC",0
378565,"Platform","Resources","platform-resources-inbox","NEW"," ---","testRefreshFolder fails in org.eclipse.core.tests.resources","2012-05-04 18:56:28",,1,"2012-05-04 18:56:28","P3","Windows XP","PC",0
375926,"Platform","Resources","platform-resources-inbox","NEW"," ---","[performance] FilePropertyTester contentTypeId check should not request content description when filename is not viable","2012-04-03 08:34:13",,5,"2012-04-03 06:54:16","P3","All","All",0
343569,"Platform","Resources","jamesblackburn+eclipse","REOPENED"," ---","BuildManager#basicBuild makes trees immutable() in finally","2012-03-22 11:13:02",343256,16,"2011-04-21 11:32:44","P3","All","PC",0
103834,"Platform","Resources","platform-resources-inbox","NEW"," ---","[content type] content describer should know file location","2012-03-13 11:30:15",,25,"2005-07-14 11:35:15","P3","Windows XP","PC",0
373813,"Platform","Resources","platform-resources-inbox","NEW"," ---","OutOfMemory for large workspace with lots of markers","2012-03-09 11:24:53",,5,"2012-03-09 11:20:48","P3","Linux","PC",0
373754,"Platform","Resources","platform-resources-inbox","NEW"," ---","Missing stack trace on when Eclipse ""Could not set the project description""","2012-03-09 05:11:38",,1,"2012-03-09 05:11:38","P3","Mac OS X","Macintosh",0
368614,"Platform","Resources","platform-resources-inbox","REOPENED"," ---","Error when cancelling read only file confirmation dialog","2012-03-06 10:00:33",,7,"2012-01-15 03:55:08","P3","Windows XP","PC",0
112980,"Platform","Resources","platform-resources-inbox","ASSIGNED"," ---","[EFS] Notification API","2012-02-24 17:59:34",,3,"2005-10-18 14:26:29","P3","Windows 2000","PC",1
370191,"Platform","Resources","platform-resources-inbox","NEW"," ---","Eclipse Indigo hangs after reboot","2012-01-31 18:53:05",,1,"2012-01-31 04:21:00","P3","Linux","PC",1
369262,"Platform","Resources","platform-resources-inbox","NEW"," ---","ISaveContext.map() does not remove a file when a null location is specified","2012-01-20 12:37:04",,1,"2012-01-20 12:36:08","P3","Windows 7","PC",0
356411,"Platform","Resources","platform-resources-inbox","NEW"," ---","Nothing should block me from writing code in the editor","2011-12-10 06:10:21",,7,"2011-08-31 17:06:11","P3","All","All",0
351294,"Platform","Resources","platform-resources-inbox","NEW"," ---","Add timestamp values to ""Resource is out of sync"" message","2011-12-09 19:43:41",,1,"2011-07-06 05:37:54","P3","Windows Vista","PC",0
347613,"Platform","Resources","platform-resources-inbox","NEW"," ---","Timing issue when opening nested project with background refresh","2011-12-09 19:41:29",,2,"2011-05-30 05:22:10","P3","All","All",0
344251,"Platform","Resources","platform-resources-inbox","NEW"," ---","Don't start full build after crash if build state is OK","2011-12-06 08:10:05",,10,"2011-04-29 06:01:20","P3","All","All",1
237311,"Platform","Resources","platform-resources-inbox","ASSIGNED"," ---","IRefreshResult should take a depth","2011-12-01 15:26:58",,6,"2008-06-16 13:05:28","P3","Mac OS X - Carbon (unsup.)","PC",0
202484,"Platform","Resources","platform-resources-inbox","ASSIGNED"," ---","Can't create projects on root UNC shares","2011-11-10 05:10:17",,10,"2007-09-06 11:46:06","P3","Windows XP","PC",0
211468,"Platform","Resources","platform-resources-inbox","ASSIGNED"," ---","[History] Set Maximum Size for a given workspace's local history","2011-10-25 06:15:57",,5,"2007-11-29 11:54:32","P4","All","PC",0
254948,"Platform","Resources","platform-resources-inbox","NEW"," ---","Resource APIs need more kinds of scheduling rules to support delete better","2011-10-24 07:21:36",361613,4,"2008-11-11 15:17:44","P3","Windows XP","PC",0
361574,"Platform","Resources","platform-resources-inbox","NEW"," ---","IResourceTree.standardDeleteFile() is not deleting an unbound symbolic link on Linux","2011-10-20 12:32:12",,1,"2011-10-20 12:27:38","P3","Windows 7","PC",0
338383,"Platform","Resources","platform-resources-inbox","NEW"," ---","Renaming a linked resource does not change name on disk","2011-10-07 11:32:17",,7,"2011-02-28 04:54:06","P5","All","All",2
143282,"Platform","Resources","platform-resources-inbox","ASSIGNED"," ---","Add support to IPathVariableManager for variables referring to URI locations","2011-10-04 08:46:43",,2,"2006-05-23 14:16:05","P3","Windows 2000","PC",0
309833,"Platform","Resources","platform-resources-inbox","NEW"," ---","[Filters] Investigate caching Filter instances for efficiency","2011-09-26 07:37:05",,1,"2010-04-20 11:50:45","P3","Windows XP","PC",0
324540,"Platform","Resources","platform-resources-inbox","NEW"," ---","The workspace should play nice with EFS and pass non-null progress monitors","2011-09-24 20:35:40",,2,"2010-09-05 15:14:05","P3","All","All",0
253768,"Platform","Resources","platform-resources-inbox","NEW"," ---","Potentially long UnifiedTree operations should take a progress monitor","2011-09-24 20:34:30",,5,"2008-11-04 14:25:24","P3","Windows XP","PC",0
358717,"Platform","Resources","platform-resources-inbox","NEW"," ---","""Reporting encoding changes"" being reported after importing projects","2011-09-23 09:03:47",,1,"2011-09-23 09:03:47","P3","Windows XP","PC",0
317786,"Platform","Resources","platform-resources-inbox","NEW"," ---","Unify attribute access for symbolic links on Windows and Unix","2011-09-22 19:08:47",,5,"2010-06-24 04:40:57","P3","Windows XP","PC",1
355476,"Platform","Resources","platform-resources-inbox","NEW"," ---","Frequent error deleting many workspace projects on Windows","2011-08-29 04:48:08",,4,"2011-08-23 05:17:50","P3","Windows 7","PC",0
355465,"Platform","Resources","platform-resources-inbox","NEW"," ---","List local history entries for a time period across all files","2011-08-24 04:42:28",,7,"2011-08-23 03:32:30","P4","All","All",0
248284,"Platform","Resources","platform-resources-inbox","NEW"," ---","Package Explorer does not allow Subversive to mark deletions.","2011-08-21 02:57:45",,57,"2008-09-23 10:55:32","P3","Windows XP","PC",3
198781,"Platform","Resources","platform-resources-inbox","ASSIGNED"," ---","CoreException during project renaming","2011-08-16 06:45:05",,7,"2007-08-03 04:53:58","P3","Windows XP","PC",0
197837,"Platform","Resources","platform-resources-inbox","NEW"," ---","[content type] No #!/usr/bin/interpreter file type detection","2011-08-15 12:34:51",,2,"2007-07-25 12:44:27","P3","Linux","PC",1
232821,"Platform","Resources","platform-resources-inbox","ASSIGNED"," ---","BackingStoreException when canceling apply compiler compliance property","2011-07-20 11:43:11",94683,3,"2008-05-19 11:27:45","P3","Windows XP","PC",0
309967,"Platform","Resources","platform-resources-inbox","NEW"," ---","Cache read-only and symlink state in ResourceInfo","2011-07-19 15:44:54",,2,"2010-04-21 10:11:23","P3","All","All",0
326460,"Platform","Resources","platform-resources-inbox","NEW"," ---","Assertion failure: The workspace tree is already locked","2011-07-18 05:27:53",,7,"2010-09-28 16:11:17","P3","All","All",0
291752,"Platform","Resources","platform-resources-inbox","NEW"," ---","[Virtual Resources] Use non-local resources instead of groups","2011-07-13 08:26:26",,6,"2009-10-08 10:14:07","P3","Windows XP","PC",0
348378,"Platform","Resources","platform-resources-inbox","NEW"," ---","[History] Local History should allow to remove history for files/folders","2011-06-27 11:39:25",,4,"2011-06-06 06:15:00","P3","Windows 7","PC",0
251159,"Platform","Resources","platform-resources-inbox","NEW"," ---","Result of refresh depends on selected node with some cyclic symbolic link structures","2011-06-17 12:43:25",232426,5,"2008-10-16 18:49:03","P3","Linux-GTK","All",0
334930,"Platform","Resources","platform-resources-inbox","NEW"," ---","Provide a way to refresh that finds new children without doing attribute checks on other resources","2011-06-09 09:57:27",,6,"2011-01-20 12:49:20","P3","All","All",0
338430,"Platform","Resources","platform-resources-inbox","NEW"," ---","Most recent in-IDE edit of a file not stored in the local history => data loss if file is modified externally","2011-06-06 05:42:15",,7,"2011-02-28 11:13:41","P3","Linux-GTK","PC",0
348360,"Platform","Resources","platform-resources-inbox","NEW"," ---","ModelProvider.validateChange not called on resource creation","2011-06-06 04:22:15",,1,"2011-06-06 04:10:35","P3","Windows 7","PC",1
348007,"Platform","Resources","platform-resources-inbox","NEW"," ---","Remove hidden save option","2011-06-01 18:12:40",,1,"2011-06-01 15:51:33","P3","Windows 7","PC",0
343101,"Platform","Resources","platform-resources-inbox","NEW"," ---","DBCS4.1: The default encoding of project is set to MacRoman despite running on UTF-8 locale","2011-05-25 02:30:38",,5,"2011-04-18 04:16:16","P3","Mac OS X - Carbon (unsup.)","Macintosh",0
338667,"Platform","Resources","platform-resources-inbox","NEW"," ---","refreshLocal does not trigger ResourceChangeEvent when timestamp doesn't change","2011-05-19 16:09:03",,11,"2011-03-02 09:05:04","P3","Linux","PC",0
346086,"Platform","Resources","serge","NEW"," ---","Creating new path variables with the same prefix as built-in variable","2011-05-17 09:27:59",,2,"2011-05-17 09:26:49","P3","Windows 7","PC",0
346083,"Platform","Resources","serge","NEW"," ---","Copying a linked resource with a PARENT relative path will cause an exception","2011-05-17 09:17:16",,2,"2011-05-17 09:15:43","P3","Windows 7","PC",0
346052,"Platform","Resources","serge","NEW"," ---","Can't add a project path variable that points to a root of a drive.","2011-05-17 08:40:47",,5,"2011-05-17 04:46:42","P3","Windows 7","PC",0
345551,"Platform","Resources","platform-resources-inbox","NEW"," ---","Windows Symlink: Import Project","2011-05-12 04:30:38",,1,"2011-05-12 04:30:38","P3","Windows 7","PC",0
345271,"Platform","Resources","sptaszkiewicz","NEW"," ---","Add possibility to verify a chain of subsequent deltas","2011-05-10 10:06:05",341073,1,"2011-05-10 09:42:32","P3","Windows XP","PC",0
244934,"Platform","Resources","platform-resources-inbox","NEW"," ---","NPE in ResourceDeltaFactory.computeNodeIDMap","2011-05-06 12:17:28",,13,"2008-08-22 06:28:37","P3","All","All",0
181998,"Platform","Resources","platform-resources-inbox","NEW"," ---","[efs] ResourcesPlugin performs too many operations in its start() method","2011-05-02 12:37:41",,3,"2007-04-11 14:47:14","P3","Windows XP","PC",0
343949,"Platform","Resources","jamesblackburn+eclipse","NEW"," ---","IResource.isSynchronized(int) should probably return 'true' if lightweight refresh is enabled","2011-04-29 08:34:02",303517,20,"2011-04-27 09:01:09","P3","All","All",0
